date,state,daily
10/21/2021,Malaysia,273
10/22/2021,Malaysia,255
10/23/2021,Malaysia,79
10/24/2021,Malaysia,125
10/25/2021,Malaysia,269
10/26/2021,Malaysia,264
10/27/2021,Malaysia,315
10/28/2021,Malaysia,307
10/29/2021,Malaysia,307
10/30/2021,Malaysia,254
10/31/2021,Malaysia,167
11/1/2021,Malaysia,311
11/2/2021,Malaysia,317
11/3/2021,Malaysia,350
11/4/2021,Malaysia,77
11/5/2021,Malaysia,197
11/6/2021,Malaysia,193
11/7/2021,Malaysia,135
11/8/2021,Malaysia,343
11/9/2021,Malaysia,326
11/10/2021,Malaysia,420
11/11/2021,Malaysia,269
11/12/2021,Malaysia,303
11/13/2021,Malaysia,180
11/14/2021,Malaysia,315
11/15/2021,Malaysia,483
11/16/2021,Malaysia,579
11/17/2021,Malaysia,588
11/18/2021,Malaysia,449
11/19/2021,Malaysia,316
11/20/2021,Malaysia,155
11/21/2021,Malaysia,154
11/22/2021,Malaysia,396
11/23/2021,Malaysia,426
11/24/2021,Malaysia,381
11/25/2021,Malaysia,312
11/26/2021,Malaysia,339
11/27/2021,Malaysia,179
11/28/2021,Malaysia,199
11/29/2021,Malaysia,425
11/30/2021,Malaysia,638
12/1/2021,Malaysia,368
12/2/2021,Malaysia,401
12/3/2021,Malaysia,266
12/4/2021,Malaysia,147
12/5/2021,Malaysia,141
12/6/2021,Malaysia,317
12/7/2021,Malaysia,344
12/8/2021,Malaysia,375
12/9/2021,Malaysia,290
12/10/2021,Malaysia,278
12/11/2021,Malaysia,142
12/12/2021,Malaysia,146
12/13/2021,Malaysia,499
12/14/2021,Malaysia,302
12/15/2021,Malaysia,354
12/16/2021,Malaysia,299
12/17/2021,Malaysia,272
12/18/2021,Malaysia,147
12/19/2021,Malaysia,137
12/20/2021,Malaysia,274
12/21/2021,Malaysia,406
12/22/2021,Malaysia,354
12/23/2021,Malaysia,354
12/24/2021,Malaysia,287
12/25/2021,Malaysia,63
12/26/2021,Malaysia,140
12/27/2021,Malaysia,299
12/28/2021,Malaysia,307
12/29/2021,Malaysia,394
12/30/2021,Malaysia,306
12/31/2021,Malaysia,256
1/1/2022,Malaysia,30
1/2/2022,Malaysia,118
1/3/2022,Malaysia,274
1/4/2022,Malaysia,305
1/5/2022,Malaysia,376
1/6/2022,Malaysia,307
1/7/2022,Malaysia,275
1/8/2022,Malaysia,105
1/9/2022,Malaysia,105
1/10/2022,Malaysia,272
1/11/2022,Malaysia,351
1/12/2022,Malaysia,401
1/13/2022,Malaysia,280
1/14/2022,Malaysia,299
1/15/2022,Malaysia,148
1/16/2022,Malaysia,147
1/17/2022,Malaysia,397
1/18/2022,Malaysia,290
1/19/2022,Malaysia,352
1/20/2022,Malaysia,310
1/21/2022,Malaysia,296
1/22/2022,Malaysia,187
1/23/2022,Malaysia,197
1/24/2022,Malaysia,341
1/25/2022,Malaysia,606
1/26/2022,Malaysia,456
1/27/2022,Malaysia,259
1/28/2022,Malaysia,312
1/29/2022,Malaysia,108
1/30/2022,Malaysia,134
1/31/2022,Malaysia,152
2/1/2022,Malaysia,11
2/2/2022,Malaysia,19
2/3/2022,Malaysia,173
2/4/2022,Malaysia,197
2/5/2022,Malaysia,81
2/6/2022,Malaysia,170
2/7/2022,Malaysia,311
2/8/2022,Malaysia,383
2/9/2022,Malaysia,436
2/10/2022,Malaysia,337
2/11/2022,Malaysia,227
2/12/2022,Malaysia,180
2/13/2022,Malaysia,114
2/14/2022,Malaysia,297
2/15/2022,Malaysia,332
2/16/2022,Malaysia,440
2/17/2022,Malaysia,276
2/18/2022,Malaysia,362
2/19/2022,Malaysia,117
2/20/2022,Malaysia,185
2/21/2022,Malaysia,325
2/22/2022,Malaysia,360
2/23/2022,Malaysia,427
2/24/2022,Malaysia,367
2/25/2022,Malaysia,292
2/26/2022,Malaysia,155
2/27/2022,Malaysia,125
2/28/2022,Malaysia,349
3/1/2022,Malaysia,300
3/2/2022,Malaysia,343
3/3/2022,Malaysia,285
3/4/2022,Malaysia,325
3/5/2022,Malaysia,125
3/6/2022,Malaysia,197
3/7/2022,Malaysia,384
3/8/2022,Malaysia,321
3/9/2022,Malaysia,540
3/10/2022,Malaysia,395
3/11/2022,Malaysia,463
3/12/2022,Malaysia,206
3/13/2022,Malaysia,339
3/14/2022,Malaysia,459
3/15/2022,Malaysia,478
3/16/2022,Malaysia,575
3/17/2022,Malaysia,485
3/18/2022,Malaysia,617
3/19/2022,Malaysia,540
3/20/2022,Malaysia,576
3/21/2022,Malaysia,432
3/22/2022,Malaysia,548
3/23/2022,Malaysia,660
3/24/2022,Malaysia,702
3/25/2022,Malaysia,753
3/26/2022,Malaysia,373
3/27/2022,Malaysia,475
3/28/2022,Malaysia,629
3/29/2022,Malaysia,719
3/30/2022,Malaysia,918
3/31/2022,Malaysia,579
4/1/2022,Malaysia,492
4/2/2022,Malaysia,390
4/3/2022,Malaysia,167
4/4/2022,Malaysia,405
4/5/2022,Malaysia,439
4/6/2022,Malaysia,533
4/7/2022,Malaysia,463
4/8/2022,Malaysia,508
4/9/2022,Malaysia,359
4/10/2022,Malaysia,451
4/11/2022,Malaysia,586
4/12/2022,Malaysia,571
4/13/2022,Malaysia,713
4/14/2022,Malaysia,639
4/15/2022,Malaysia,515
4/16/2022,Malaysia,243
4/17/2022,Malaysia,395
4/18/2022,Malaysia,702
4/19/2022,Malaysia,523
4/20/2022,Malaysia,717
4/21/2022,Malaysia,701
4/22/2022,Malaysia,671
4/23/2022,Malaysia,361
4/24/2022,Malaysia,407
4/25/2022,Malaysia,726
4/26/2022,Malaysia,751
4/27/2022,Malaysia,728
4/28/2022,Malaysia,584
4/29/2022,Malaysia,501
4/30/2022,Malaysia,303
5/1/2022,Malaysia,27
5/2/2022,Malaysia,25
5/3/2022,Malaysia,31
5/4/2022,Malaysia,85
5/5/2022,Malaysia,237
5/6/2022,Malaysia,293
5/7/2022,Malaysia,235
5/8/2022,Malaysia,328
5/9/2022,Malaysia,573
5/10/2022,Malaysia,692
5/11/2022,Malaysia,759
5/12/2022,Malaysia,620
5/13/2022,Malaysia,662
5/14/2022,Malaysia,280
5/15/2022,Malaysia,295
5/16/2022,Malaysia,508
5/17/2022,Malaysia,936
5/18/2022,Malaysia,930
5/19/2022,Malaysia,890
5/20/2022,Malaysia,713
5/21/2022,Malaysia,470
5/22/2022,Malaysia,508
5/23/2022,Malaysia,916
5/24/2022,Malaysia,1028
5/25/2022,Malaysia,879
5/26/2022,Malaysia,717
5/27/2022,Malaysia,828
5/28/2022,Malaysia,569
5/29/2022,Malaysia,553
5/30/2022,Malaysia,801
5/31/2022,Malaysia,966
6/1/2022,Malaysia,728
6/2/2022,Malaysia,695
6/3/2022,Malaysia,737
6/4/2022,Malaysia,572
6/5/2022,Malaysia,346
6/6/2022,Malaysia,388
6/7/2022,Malaysia,938
6/8/2022,Malaysia,972
6/9/2022,Malaysia,895
6/10/2022,Malaysia,879
6/11/2022,Malaysia,658
6/12/2022,Malaysia,711
6/13/2022,Malaysia,975
6/14/2022,Malaysia,1038
6/15/2022,Malaysia,1182
6/16/2022,Malaysia,1108
6/17/2022,Malaysia,862
6/18/2022,Malaysia,896
6/19/2022,Malaysia,647
6/20/2022,Malaysia,951
6/21/2022,Malaysia,1144
6/22/2022,Malaysia,1129
6/23/2022,Malaysia,1089
6/24/2022,Malaysia,872
6/25/2022,Malaysia,575
6/26/2022,Malaysia,1245
6/27/2022,Malaysia,1096
6/28/2022,Malaysia,824
6/29/2022,Malaysia,1050
6/30/2022,Malaysia,1012
7/1/2022,Malaysia,1167
7/2/2022,Malaysia,616
7/3/2022,Malaysia,1007
7/4/2022,Malaysia,1206
7/5/2022,Malaysia,951
7/6/2022,Malaysia,1283
7/7/2022,Malaysia,939
7/8/2022,Malaysia,1071
7/9/2022,Malaysia,305
7/10/2022,Malaysia,183
7/11/2022,Malaysia,302
7/12/2022,Malaysia,613
7/13/2022,Malaysia,971
7/14/2022,Malaysia,1024
7/15/2022,Malaysia,894
7/16/2022,Malaysia,583
7/17/2022,Malaysia,653
7/18/2022,Malaysia,1043
7/19/2022,Malaysia,1014
7/20/2022,Malaysia,1005
7/21/2022,Malaysia,1083
7/22/2022,Malaysia,1018
7/23/2022,Malaysia,1056
7/24/2022,Malaysia,1084
7/25/2022,Malaysia,1168
7/26/2022,Malaysia,1346
7/27/2022,Malaysia,1302
7/28/2022,Malaysia,1121
7/29/2022,Malaysia,1355
7/30/2022,Malaysia,554
7/31/2022,Malaysia,671
8/1/2022,Malaysia,902
8/2/2022,Malaysia,927
8/3/2022,Malaysia,1156
8/4/2022,Malaysia,1194
8/5/2022,Malaysia,1070
8/6/2022,Malaysia,697
8/7/2022,Malaysia,675
8/8/2022,Malaysia,927
8/9/2022,Malaysia,1235
8/10/2022,Malaysia,1080
8/11/2022,Malaysia,1222
8/12/2022,Malaysia,1231
8/13/2022,Malaysia,850
8/14/2022,Malaysia,1216
8/15/2022,Malaysia,1034
8/16/2022,Malaysia,1239
8/17/2022,Malaysia,1214
8/18/2022,Malaysia,1318
8/19/2022,Malaysia,1404
8/20/2022,Malaysia,1094
8/21/2022,Malaysia,1283
8/22/2022,Malaysia,1351
8/23/2022,Malaysia,1279
8/24/2022,Malaysia,1587
8/25/2022,Malaysia,1358
8/26/2022,Malaysia,1134
8/27/2022,Malaysia,960
8/28/2022,Malaysia,1081
8/29/2022,Malaysia,1410
8/30/2022,Malaysia,1130
8/31/2022,Malaysia,556
9/1/2022,Malaysia,1190
9/2/2022,Malaysia,825
9/3/2022,Malaysia,566
9/4/2022,Malaysia,685
9/5/2022,Malaysia,956
9/6/2022,Malaysia,1164
9/7/2022,Malaysia,1098
9/8/2022,Malaysia,1153
9/9/2022,Malaysia,1137
9/10/2022,Malaysia,966
9/11/2022,Malaysia,881
9/12/2022,Malaysia,1225
9/13/2022,Malaysia,1644
9/14/2022,Malaysia,1528
9/15/2022,Malaysia,1433
9/16/2022,Malaysia,296
9/17/2022,Malaysia,1025
9/18/2022,Malaysia,865
9/19/2022,Malaysia,1335
9/20/2022,Malaysia,1460
9/21/2022,Malaysia,1333
9/22/2022,Malaysia,1385
9/23/2022,Malaysia,1321
9/24/2022,Malaysia,1308
9/25/2022,Malaysia,1293
9/26/2022,Malaysia,1413
9/27/2022,Malaysia,1499
9/28/2022,Malaysia,1590
9/29/2022,Malaysia,1717
9/30/2022,Malaysia,1299
10/1/2022,Malaysia,767
10/2/2022,Malaysia,1177
10/3/2022,Malaysia,1180
10/4/2022,Malaysia,1544
10/5/2022,Malaysia,1321
10/6/2022,Malaysia,1356
10/7/2022,Malaysia,1065
10/8/2022,Malaysia,919
10/9/2022,Malaysia,769
10/10/2022,Malaysia,640
10/11/2022,Malaysia,1105
10/12/2022,Malaysia,1281
10/13/2022,Malaysia,1204
10/14/2022,Malaysia,1219
10/15/2022,Malaysia,1361
10/16/2022,Malaysia,802
10/17/2022,Malaysia,1111
10/18/2022,Malaysia,1204
10/19/2022,Malaysia,1268
10/20/2022,Malaysia,1155
10/21/2022,Malaysia,487
10/22/2022,Malaysia,234
10/23/2022,Malaysia,74
4/15/2019,Johor,0
4/15/2019,Kedah,3
4/15/2019,Kelantan,0
4/15/2019,Melaka,0
4/15/2019,Negeri Sembilan,14
4/15/2019,Pahang,6
4/15/2019,Perak,1
4/15/2019,Perlis,3
4/15/2019,Pulau Pinang,6
4/15/2019,Sabah,5
4/15/2019,Sarawak,4
4/15/2019,Selangor,12
4/15/2019,Terengganu,0
4/15/2019,W.P. Kuala Lumpur,3
4/15/2019,W.P. Labuan,0
4/15/2019,W.P. Putrajaya,1
4/16/2019,Johor,12
4/16/2019,Kedah,6
4/16/2019,Kelantan,2
4/16/2019,Melaka,3
4/16/2019,Negeri Sembilan,17
4/16/2019,Pahang,6
4/16/2019,Perak,17
4/16/2019,Perlis,5
4/16/2019,Pulau Pinang,5
4/16/2019,Sabah,34
4/16/2019,Sarawak,21
4/16/2019,Selangor,18
4/16/2019,Terengganu,1
4/16/2019,W.P. Kuala Lumpur,6
4/16/2019,W.P. Labuan,0
4/16/2019,W.P. Putrajaya,1
4/17/2019,Johor,18
4/17/2019,Kedah,7
4/17/2019,Kelantan,1
4/17/2019,Melaka,1
4/17/2019,Negeri Sembilan,10
4/17/2019,Pahang,11
4/17/2019,Perak,21
4/17/2019,Perlis,1
4/17/2019,Pulau Pinang,10
4/17/2019,Sabah,21
4/17/2019,Sarawak,37
4/17/2019,Selangor,15
4/17/2019,Terengganu,0
4/17/2019,W.P. Kuala Lumpur,2
4/17/2019,W.P. Labuan,0
4/17/2019,W.P. Putrajaya,0
4/18/2019,Johor,17
4/18/2019,Kedah,4
4/18/2019,Kelantan,0
4/18/2019,Melaka,0
4/18/2019,Negeri Sembilan,8
4/18/2019,Pahang,11
4/18/2019,Perak,18
4/18/2019,Perlis,0
4/18/2019,Pulau Pinang,14
4/18/2019,Sabah,36
4/18/2019,Sarawak,55
4/18/2019,Selangor,15
4/18/2019,Terengganu,4
4/18/2019,W.P. Kuala Lumpur,3
4/18/2019,W.P. Labuan,0
4/18/2019,W.P. Putrajaya,0
4/19/2019,Johor,5
4/19/2019,Kedah,4
4/19/2019,Kelantan,0
4/19/2019,Melaka,2
4/19/2019,Negeri Sembilan,4
4/19/2019,Pahang,12
4/19/2019,Perak,9
4/19/2019,Perlis,1
4/19/2019,Pulau Pinang,21
4/19/2019,Sabah,16
4/19/2019,Sarawak,49
4/19/2019,Selangor,10
4/19/2019,Terengganu,0
4/19/2019,W.P. Kuala Lumpur,7
4/19/2019,W.P. Labuan,0
4/19/2019,W.P. Putrajaya,0
4/20/2019,Johor,3
4/20/2019,Kedah,11
4/20/2019,Kelantan,0
4/20/2019,Melaka,2
4/20/2019,Negeri Sembilan,2
4/20/2019,Pahang,6
4/20/2019,Perak,10
4/20/2019,Perlis,1
4/20/2019,Pulau Pinang,11
4/20/2019,Sabah,13
4/20/2019,Sarawak,90
4/20/2019,Selangor,13
4/20/2019,Terengganu,0
4/20/2019,W.P. Kuala Lumpur,1
4/20/2019,W.P. Labuan,0
4/20/2019,W.P. Putrajaya,1
4/21/2019,Johor,18
4/21/2019,Kedah,5
4/21/2019,Kelantan,1
4/21/2019,Melaka,0
4/21/2019,Negeri Sembilan,0
4/21/2019,Pahang,0
4/21/2019,Perak,6
4/21/2019,Perlis,1
4/21/2019,Pulau Pinang,1
4/21/2019,Sabah,31
4/21/2019,Sarawak,48
4/21/2019,Selangor,2
4/21/2019,Terengganu,1
4/21/2019,W.P. Kuala Lumpur,0
4/21/2019,W.P. Labuan,0
4/21/2019,W.P. Putrajaya,0
4/22/2019,Johor,21
4/22/2019,Kedah,17
4/22/2019,Kelantan,5
4/22/2019,Melaka,0
4/22/2019,Negeri Sembilan,10
4/22/2019,Pahang,13
4/22/2019,Perak,11
4/22/2019,Perlis,3
4/22/2019,Pulau Pinang,10
4/22/2019,Sabah,19
4/22/2019,Sarawak,84
4/22/2019,Selangor,5
4/22/2019,Terengganu,0
4/22/2019,W.P. Kuala Lumpur,1
4/22/2019,W.P. Labuan,0
4/22/2019,W.P. Putrajaya,1
4/23/2019,Johor,19
4/23/2019,Kedah,7
4/23/2019,Kelantan,0
4/23/2019,Melaka,0
4/23/2019,Negeri Sembilan,10
4/23/2019,Pahang,3
4/23/2019,Perak,23
4/23/2019,Perlis,7
4/23/2019,Pulau Pinang,14
4/23/2019,Sabah,48
4/23/2019,Sarawak,88
4/23/2019,Selangor,12
4/23/2019,Terengganu,5
4/23/2019,W.P. Kuala Lumpur,0
4/23/2019,W.P. Labuan,0
4/23/2019,W.P. Putrajaya,1
4/24/2019,Johor,15
4/24/2019,Kedah,15
4/24/2019,Kelantan,7
4/24/2019,Melaka,3
4/24/2019,Negeri Sembilan,16
4/24/2019,Pahang,14
4/24/2019,Perak,15
4/24/2019,Perlis,2
4/24/2019,Pulau Pinang,16
4/24/2019,Sabah,20
4/24/2019,Sarawak,72
4/24/2019,Selangor,9
4/24/2019,Terengganu,0
4/24/2019,W.P. Kuala Lumpur,2
4/24/2019,W.P. Labuan,0
4/24/2019,W.P. Putrajaya,0
4/25/2019,Johor,18
4/25/2019,Kedah,27
4/25/2019,Kelantan,4
4/25/2019,Melaka,2
4/25/2019,Negeri Sembilan,2
4/25/2019,Pahang,11
4/25/2019,Perak,31
4/25/2019,Perlis,2
4/25/2019,Pulau Pinang,18
4/25/2019,Sabah,25
4/25/2019,Sarawak,90
4/25/2019,Selangor,10
4/25/2019,Terengganu,1
4/25/2019,W.P. Kuala Lumpur,3
4/25/2019,W.P. Labuan,0
4/25/2019,W.P. Putrajaya,0
4/26/2019,Johor,6
4/26/2019,Kedah,4
4/26/2019,Kelantan,0
4/26/2019,Melaka,1
4/26/2019,Negeri Sembilan,9
4/26/2019,Pahang,7
4/26/2019,Perak,12
4/26/2019,Perlis,5
4/26/2019,Pulau Pinang,34
4/26/2019,Sabah,22
4/26/2019,Sarawak,76
4/26/2019,Selangor,9
4/26/2019,Terengganu,0
4/26/2019,W.P. Kuala Lumpur,2
4/26/2019,W.P. Labuan,0
4/26/2019,W.P. Putrajaya,1
4/27/2019,Johor,10
4/27/2019,Kedah,21
4/27/2019,Kelantan,3
4/27/2019,Melaka,3
4/27/2019,Negeri Sembilan,8
4/27/2019,Pahang,2
4/27/2019,Perak,9
4/27/2019,Perlis,1
4/27/2019,Pulau Pinang,30
4/27/2019,Sabah,29
4/27/2019,Sarawak,64
4/27/2019,Selangor,14
4/27/2019,Terengganu,2
4/27/2019,W.P. Kuala Lumpur,6
4/27/2019,W.P. Labuan,0
4/27/2019,W.P. Putrajaya,3
4/28/2019,Johor,16
4/28/2019,Kedah,12
4/28/2019,Kelantan,14
4/28/2019,Melaka,1
4/28/2019,Negeri Sembilan,0
4/28/2019,Pahang,3
4/28/2019,Perak,19
4/28/2019,Perlis,29
4/28/2019,Pulau Pinang,13
4/28/2019,Sabah,25
4/28/2019,Sarawak,39
4/28/2019,Selangor,3
4/28/2019,Terengganu,2
4/28/2019,W.P. Kuala Lumpur,5
4/28/2019,W.P. Labuan,0
4/28/2019,W.P. Putrajaya,0
4/29/2019,Johor,18
4/29/2019,Kedah,16
4/29/2019,Kelantan,19
4/29/2019,Melaka,0
4/29/2019,Negeri Sembilan,15
4/29/2019,Pahang,17
4/29/2019,Perak,18
4/29/2019,Perlis,11
4/29/2019,Pulau Pinang,44
4/29/2019,Sabah,24
4/29/2019,Sarawak,88
4/29/2019,Selangor,14
4/29/2019,Terengganu,2
4/29/2019,W.P. Kuala Lumpur,4
4/29/2019,W.P. Labuan,0
4/29/2019,W.P. Putrajaya,0
4/30/2019,Johor,21
4/30/2019,Kedah,15
4/30/2019,Kelantan,6
4/30/2019,Melaka,3
4/30/2019,Negeri Sembilan,12
4/30/2019,Pahang,12
4/30/2019,Perak,22
4/30/2019,Perlis,7
4/30/2019,Pulau Pinang,16
4/30/2019,Sabah,12
4/30/2019,Sarawak,91
4/30/2019,Selangor,13
4/30/2019,Terengganu,4
4/30/2019,W.P. Kuala Lumpur,2
4/30/2019,W.P. Labuan,0
4/30/2019,W.P. Putrajaya,1
5/1/2019,Johor,1
5/1/2019,Kedah,15
5/1/2019,Kelantan,4
5/1/2019,Melaka,1
5/1/2019,Negeri Sembilan,4
5/1/2019,Pahang,7
5/1/2019,Perak,26
5/1/2019,Perlis,7
5/1/2019,Pulau Pinang,9
5/1/2019,Sabah,4
5/1/2019,Sarawak,35
5/1/2019,Selangor,1
5/1/2019,Terengganu,0
5/1/2019,W.P. Kuala Lumpur,0
5/1/2019,W.P. Labuan,0
5/1/2019,W.P. Putrajaya,0
5/2/2019,Johor,16
5/2/2019,Kedah,35
5/2/2019,Kelantan,7
5/2/2019,Melaka,2
5/2/2019,Negeri Sembilan,21
5/2/2019,Pahang,20
5/2/2019,Perak,31
5/2/2019,Perlis,20
5/2/2019,Pulau Pinang,21
5/2/2019,Sabah,16
5/2/2019,Sarawak,90
5/2/2019,Selangor,11
5/2/2019,Terengganu,6
5/2/2019,W.P. Kuala Lumpur,4
5/2/2019,W.P. Labuan,0
5/2/2019,W.P. Putrajaya,1
5/3/2019,Johor,7
5/3/2019,Kedah,10
5/3/2019,Kelantan,1
5/3/2019,Melaka,1
5/3/2019,Negeri Sembilan,7
5/3/2019,Pahang,9
5/3/2019,Perak,13
5/3/2019,Perlis,12
5/3/2019,Pulau Pinang,20
5/3/2019,Sabah,38
5/3/2019,Sarawak,100
5/3/2019,Selangor,10
5/3/2019,Terengganu,0
5/3/2019,W.P. Kuala Lumpur,7
5/3/2019,W.P. Labuan,2
5/3/2019,W.P. Putrajaya,1
5/4/2019,Johor,8
5/4/2019,Kedah,14
5/4/2019,Kelantan,10
5/4/2019,Melaka,7
5/4/2019,Negeri Sembilan,4
5/4/2019,Pahang,7
5/4/2019,Perak,20
5/4/2019,Perlis,6
5/4/2019,Pulau Pinang,12
5/4/2019,Sabah,7
5/4/2019,Sarawak,73
5/4/2019,Selangor,7
5/4/2019,Terengganu,0
5/4/2019,W.P. Kuala Lumpur,5
5/4/2019,W.P. Labuan,0
5/4/2019,W.P. Putrajaya,0
5/5/2019,Johor,4
5/5/2019,Kedah,26
5/5/2019,Kelantan,39
5/5/2019,Melaka,0
5/5/2019,Negeri Sembilan,2
5/5/2019,Pahang,1
5/5/2019,Perak,22
5/5/2019,Perlis,6
5/5/2019,Pulau Pinang,3
5/5/2019,Sabah,6
5/5/2019,Sarawak,38
5/5/2019,Selangor,3
5/5/2019,Terengganu,2
5/5/2019,W.P. Kuala Lumpur,2
5/5/2019,W.P. Labuan,0
5/5/2019,W.P. Putrajaya,0
5/6/2019,Johor,6
5/6/2019,Kedah,11
5/6/2019,Kelantan,14
5/6/2019,Melaka,1
5/6/2019,Negeri Sembilan,7
5/6/2019,Pahang,16
5/6/2019,Perak,31
5/6/2019,Perlis,4
5/6/2019,Pulau Pinang,15
5/6/2019,Sabah,24
5/6/2019,Sarawak,105
5/6/2019,Selangor,14
5/6/2019,Terengganu,3
5/6/2019,W.P. Kuala Lumpur,1
5/6/2019,W.P. Labuan,2
5/6/2019,W.P. Putrajaya,0
5/7/2019,Johor,26
5/7/2019,Kedah,17
5/7/2019,Kelantan,12
5/7/2019,Melaka,3
5/7/2019,Negeri Sembilan,4
5/7/2019,Pahang,6
5/7/2019,Perak,30
5/7/2019,Perlis,6
5/7/2019,Pulau Pinang,15
5/7/2019,Sabah,58
5/7/2019,Sarawak,105
5/7/2019,Selangor,10
5/7/2019,Terengganu,2
5/7/2019,W.P. Kuala Lumpur,3
5/7/2019,W.P. Labuan,0
5/7/2019,W.P. Putrajaya,0
5/8/2019,Johor,15
5/8/2019,Kedah,41
5/8/2019,Kelantan,7
5/8/2019,Melaka,7
5/8/2019,Negeri Sembilan,8
5/8/2019,Pahang,9
5/8/2019,Perak,16
5/8/2019,Perlis,6
5/8/2019,Pulau Pinang,13
5/8/2019,Sabah,17
5/8/2019,Sarawak,97
5/8/2019,Selangor,6
5/8/2019,Terengganu,4
5/8/2019,W.P. Kuala Lumpur,7
5/8/2019,W.P. Labuan,0
5/8/2019,W.P. Putrajaya,1
5/9/2019,Johor,22
5/9/2019,Kedah,20
5/9/2019,Kelantan,17
5/9/2019,Melaka,3
5/9/2019,Negeri Sembilan,11
5/9/2019,Pahang,10
5/9/2019,Perak,20
5/9/2019,Perlis,13
5/9/2019,Pulau Pinang,13
5/9/2019,Sabah,49
5/9/2019,Sarawak,93
5/9/2019,Selangor,13
5/9/2019,Terengganu,3
5/9/2019,W.P. Kuala Lumpur,4
5/9/2019,W.P. Labuan,0
5/9/2019,W.P. Putrajaya,0
5/10/2019,Johor,8
5/10/2019,Kedah,14
5/10/2019,Kelantan,6
5/10/2019,Melaka,10
5/10/2019,Negeri Sembilan,7
5/10/2019,Pahang,17
5/10/2019,Perak,20
5/10/2019,Perlis,10
5/10/2019,Pulau Pinang,39
5/10/2019,Sabah,33
5/10/2019,Sarawak,88
5/10/2019,Selangor,16
5/10/2019,Terengganu,0
5/10/2019,W.P. Kuala Lumpur,6
5/10/2019,W.P. Labuan,1
5/10/2019,W.P. Putrajaya,0
5/11/2019,Johor,7
5/11/2019,Kedah,13
5/11/2019,Kelantan,7
5/11/2019,Melaka,3
5/11/2019,Negeri Sembilan,5
5/11/2019,Pahang,12
5/11/2019,Perak,9
5/11/2019,Perlis,5
5/11/2019,Pulau Pinang,25
5/11/2019,Sabah,8
5/11/2019,Sarawak,40
5/11/2019,Selangor,15
5/11/2019,Terengganu,2
5/11/2019,W.P. Kuala Lumpur,1
5/11/2019,W.P. Labuan,0
5/11/2019,W.P. Putrajaya,0
5/12/2019,Johor,14
5/12/2019,Kedah,20
5/12/2019,Kelantan,25
5/12/2019,Melaka,0
5/12/2019,Negeri Sembilan,4
5/12/2019,Pahang,2
5/12/2019,Perak,10
5/12/2019,Perlis,3
5/12/2019,Pulau Pinang,3
5/12/2019,Sabah,5
5/12/2019,Sarawak,35
5/12/2019,Selangor,6
5/12/2019,Terengganu,1
5/12/2019,W.P. Kuala Lumpur,0
5/12/2019,W.P. Labuan,0
5/12/2019,W.P. Putrajaya,0
5/13/2019,Johor,32
5/13/2019,Kedah,30
5/13/2019,Kelantan,11
5/13/2019,Melaka,5
5/13/2019,Negeri Sembilan,11
5/13/2019,Pahang,17
5/13/2019,Perak,26
5/13/2019,Perlis,6
5/13/2019,Pulau Pinang,39
5/13/2019,Sabah,58
5/13/2019,Sarawak,82
5/13/2019,Selangor,19
5/13/2019,Terengganu,3
5/13/2019,W.P. Kuala Lumpur,9
5/13/2019,W.P. Labuan,2
5/13/2019,W.P. Putrajaya,0
5/14/2019,Johor,39
5/14/2019,Kedah,44
5/14/2019,Kelantan,28
5/14/2019,Melaka,5
5/14/2019,Negeri Sembilan,12
5/14/2019,Pahang,13
5/14/2019,Perak,18
5/14/2019,Perlis,11
5/14/2019,Pulau Pinang,26
5/14/2019,Sabah,38
5/14/2019,Sarawak,76
5/14/2019,Selangor,6
5/14/2019,Terengganu,2
5/14/2019,W.P. Kuala Lumpur,5
5/14/2019,W.P. Labuan,0
5/14/2019,W.P. Putrajaya,0
5/15/2019,Johor,29
5/15/2019,Kedah,89
5/15/2019,Kelantan,10
5/15/2019,Melaka,12
5/15/2019,Negeri Sembilan,12
5/15/2019,Pahang,18
5/15/2019,Perak,17
5/15/2019,Perlis,9
5/15/2019,Pulau Pinang,56
5/15/2019,Sabah,12
5/15/2019,Sarawak,96
5/15/2019,Selangor,19
5/15/2019,Terengganu,7
5/15/2019,W.P. Kuala Lumpur,6
5/15/2019,W.P. Labuan,0
5/15/2019,W.P. Putrajaya,0
5/16/2019,Johor,22
5/16/2019,Kedah,75
5/16/2019,Kelantan,7
5/16/2019,Melaka,11
5/16/2019,Negeri Sembilan,6
5/16/2019,Pahang,21
5/16/2019,Perak,21
5/16/2019,Perlis,8
5/16/2019,Pulau Pinang,25
5/16/2019,Sabah,55
5/16/2019,Sarawak,95
5/16/2019,Selangor,26
5/16/2019,Terengganu,8
5/16/2019,W.P. Kuala Lumpur,6
5/16/2019,W.P. Labuan,0
5/16/2019,W.P. Putrajaya,0
5/17/2019,Johor,19
5/17/2019,Kedah,62
5/17/2019,Kelantan,4
5/17/2019,Melaka,3
5/17/2019,Negeri Sembilan,12
5/17/2019,Pahang,16
5/17/2019,Perak,26
5/17/2019,Perlis,5
5/17/2019,Pulau Pinang,25
5/17/2019,Sabah,38
5/17/2019,Sarawak,83
5/17/2019,Selangor,20
5/17/2019,Terengganu,0
5/17/2019,W.P. Kuala Lumpur,6
5/17/2019,W.P. Labuan,0
5/17/2019,W.P. Putrajaya,0
5/18/2019,Johor,3
5/18/2019,Kedah,19
